row_id,section,page_slug,provider_or_product,source_url,metric_key,metric_label,metric_value_text,value_numeric,value_min,value_max,unit,tier,source_type,verification_date,is_headline,confidence,figure_status,notes
national-tyres-and-autocare-servicing__trading-company,Servicing,national-tyres-and-autocare-servicing,"National Tyres and Autocare Servicing: Prices, the MOT Sum and the Halfords Stamp",https://compare100.com/national-tyres-and-autocare-servicing/,,Trading company,"National Tyre Service Limited, company 00986754, incorporated 12 August 1970",,,,,,own_review,2026-09-08,false,high,current,
john-lewis-televisions__cheapest-set,Televisions,john-lewis-televisions,John Lewis Televisions,https://compare100.com/john-lewis-televisions/,,Cheapest set,"£139.99 — LG 32LB650B6LA (2026), 32-inch",,,,,,own_review,2026-09-20,false,high,current,
john-lewis-televisions__company,Televisions,john-lewis-televisions,John Lewis Televisions,https://compare100.com/john-lewis-televisions/,,Company,"John Lewis plc, number 00233462, incorporated 20 September 1928",,,,,,own_review,2026-09-20,false,high,current,
john-lewis-televisions__free-guarantee-included-in-the-price,Televisions,john-lewis-televisions,John Lewis Televisions,https://compare100.com/john-lewis-televisions/,,Free guarantee included in the price,"5 years on every television — all 252 sets listed, from £139.99, checked 20 September 2026",,,,,,own_review,2026-09-20,true,high,current,
john-lewis-televisions__guarantee,Televisions,john-lewis-televisions,John Lewis Televisions,https://compare100.com/john-lewis-televisions/,,Guarantee,"5 years included free on televisions, in addition to statutory rights",5,,,,,own_review,2026-09-20,false,high,current,
john-lewis-televisions__owner,Televisions,john-lewis-televisions,John Lewis Televisions,https://compare100.com/john-lewis-televisions/,,Owner,"John Lewis Partnership, around 65,000 Partners, £13.4bn sales in the 53 weeks to 31 January 2026",,,,,,own_review,2026-09-20,false,high,current,
john-lewis-televisions__price-promise,Televisions,john-lewis-televisions,John Lewis Televisions,https://compare100.com/john-lewis-televisions/,,Price promise,"Never Knowingly Undersold, relaunched 9 September 2024, 25 retailers, 7-day window",,,,,,own_review,2026-09-20,false,high,current,
john-lewis-televisions__returns,Televisions,john-lewis-televisions,John Lewis Televisions,https://compare100.com/john-lewis-televisions/,,Returns,30 days if you change your mind; £29.95 collection charge on large items that are not faulty,,,,,,own_review,2026-09-20,false,high,current,
john-lewis-televisions__televisions-listed,Televisions,john-lewis-televisions,John Lewis Televisions,https://compare100.com/john-lewis-televisions/,,Televisions listed,"252 on 20 September 2026, across Samsung, LG, Sony, Hisense and TCL",,,,,,own_review,2026-09-20,false,high,current,
john-lewis-televisions__which-customer-score,Televisions,john-lewis-televisions,John Lewis Televisions,https://compare100.com/john-lewis-televisions/,,Which? customer score,"87% for technology, 89% for appliances — second in both, Recommended Provider",,,,,,own_review,2026-09-20,false,high,current,
axa-tradesman-insurance-review__claims,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,,Claims,"0345 600 2715, weekdays 9am to 5pm, with a 24-hour out-of-hours team",,,,,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__employers-liability,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,,Employers' liability,"£10,000,000, falling to £5,000,000 for claims resulting from terrorism",,,,,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__legal-expenses,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,,Legal expenses,"Up to £1,000,000 in total, capped at £100,000 on any one claim",,,,,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__liability-excess,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,,Liability excess,No standard excess on either liability section,,,,,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__professional-indemnity,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,,Professional indemnity,"Up to £5,000,000, dependent on occupation, quoted from £6 a month",,,,,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__public-liability,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,,Public liability,"Up to £10,000,000 — not every occupation is offered the top limit",10000000,,,GBP,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__quoted-from,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,,Quoted from,"£7 a month or £77 a year — the cheapest tenth of customers, April to June 2026",,,,,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__scale,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,,Scale,"Over 867,000 businesses insured; 4.6 out of 5 on Feefo from 19,163 reviews",,,,,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__tools-cover,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,,Tools cover,"Fixed sums from £1,500; excess 10% of each claim, minimum £250, maximum £500",,,,,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__underwriter,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,,Underwriter,"AXA Insurance UK plc, company 78950, firm reference 202312",,,,,,own_review,2026-09-02,false,high,current,
hiscox-tradesman-insurance-review__cancellation,Tradesman Insurance,hiscox-tradesman-insurance-review,Hiscox Tradesman Insurance,https://compare100.com/hiscox-tradesman-insurance-review/,,Cancellation,"30 days' written notice, pro rata refund, no fee",30,,,,,own_review,2026-08-25,false,high,current,
hiscox-tradesman-insurance-review__complaints-upheld-h1-2026,Tradesman Insurance,hiscox-tradesman-insurance-review,Hiscox Tradesman Insurance,https://compare100.com/hiscox-tradesman-insurance-review/,,"Complaints upheld, H1 2026",57% of 541 closed,,,,,,own_review,2026-08-25,false,high,current,
hiscox-tradesman-insurance-review__fca-firm-reference,Tradesman Insurance,hiscox-tradesman-insurance-review,Hiscox Tradesman Insurance,https://compare100.com/hiscox-tradesman-insurance-review/,,FCA firm reference,113849 (verifiable on the FCA Register),113849,,,,,own_review,2026-08-25,false,high,current,
hiscox-tradesman-insurance-review__maximum-liability-limit,Tradesman Insurance,hiscox-tradesman-insurance-review,Hiscox Tradesman Insurance,https://compare100.com/hiscox-tradesman-insurance-review/,,Maximum liability limit,£10 million,10,,,GBP,,own_review,2026-08-25,false,high,current,
hiscox-tradesman-insurance-review__public-liability-from,Tradesman Insurance,hiscox-tradesman-insurance-review,Hiscox Tradesman Insurance,https://compare100.com/hiscox-tradesman-insurance-review/,,Public liability from,£5.20 a month,5.20,,,GBP,,own_review,2026-08-25,false,high,current,
hiscox-tradesman-insurance-review__tool-cover-from,Tradesman Insurance,hiscox-tradesman-insurance-review,Hiscox Tradesman Insurance,https://compare100.com/hiscox-tradesman-insurance-review/,,Tool cover from,£7.20 a month,7.20,,,GBP,,own_review,2026-08-25,false,high,current,
hiscox-tradesman-insurance-review__uk-businesses-insured,Tradesman Insurance,hiscox-tradesman-insurance-review,Hiscox Tradesman Insurance,https://compare100.com/hiscox-tradesman-insurance-review/,,UK businesses insured,"460,000 (Hiscox figure)",460000,,,,,own_review,2026-08-25,false,high,current,
hiscox-tradesman-insurance-review__underwriter,Tradesman Insurance,hiscox-tradesman-insurance-review,Hiscox Tradesman Insurance,https://compare100.com/hiscox-tradesman-insurance-review/,,Underwriter,"Hiscox Insurance Company Limited, company number 70234",70234,,,,,own_review,2026-08-25,false,high,current,
quotezone-tradesman-insurance-review__also-quoted,Tradesman Insurance,quotezone-tradesman-insurance-review,Quotezone.co.uk Tradesman Insurance,https://compare100.com/quotezone-tradesman-insurance-review/,,Also quoted,Tools and equipment · legal expenses · business buildings and contents,,,,,,own_review,2026-08-19,false,high,current,
quotezone-tradesman-insurance-review__cost-to-use,Tradesman Insurance,quotezone-tradesman-insurance-review,Quotezone.co.uk Tradesman Insurance,https://compare100.com/quotezone-tradesman-insurance-review/,,Cost to use,Free — Seopa is paid commission or a fee by the provider you buy from,,,,,,own_review,2026-08-19,false,high,current,
quotezone-tradesman-insurance-review__employers-liability,Tradesman Insurance,quotezone-tradesman-insurance-review,Quotezone.co.uk Tradesman Insurance,https://compare100.com/quotezone-tradesman-insurance-review/,,Employers' liability,£5m is the legal minimum; most insurers issue £10m,,,,,,own_review,2026-08-19,false,high,current,
quotezone-tradesman-insurance-review__fca-reference,Tradesman Insurance,quotezone-tradesman-insurance-review,Quotezone.co.uk Tradesman Insurance,https://compare100.com/quotezone-tradesman-insurance-review/,,FCA reference,"313860 — permissions for insurance mediation and credit brokerage, verifiable on the FCA Register",313860,,,,,own_review,2026-08-19,false,high,current,
quotezone-tradesman-insurance-review__public-liability-limits,Tradesman Insurance,quotezone-tradesman-insurance-review,Quotezone.co.uk Tradesman Insurance,https://compare100.com/quotezone-tradesman-insurance-review/,,Public liability limits,"£1m to £5m typically, £10m on some schemes",,,,,,own_review,2026-08-19,false,high,current,
quotezone-tradesman-insurance-review__run-by,Tradesman Insurance,quotezone-tradesman-insurance-review,Quotezone.co.uk Tradesman Insurance,https://compare100.com/quotezone-tradesman-insurance-review/,,Run by,"Seopa Ltd, Floor 4 Blackstaff Studios, 8-10 Amelia Street, Belfast BT2 7GS · registered in Northern Ireland NI46322",,,,,,own_review,2026-08-19,false,high,current,
quotezone-tradesman-insurance-review__support,Tradesman Insurance,quotezone-tradesman-insurance-review,Quotezone.co.uk Tradesman Insurance,https://compare100.com/quotezone-tradesman-insurance-review/,,Support,"Email only, info@quotezone.co.uk, reply target two working days; no telephone service",,,,,,own_review,2026-08-19,false,high,current,
quotezone-tradesman-insurance-review__tax-on-the-premium,Tradesman Insurance,quotezone-tradesman-insurance-review,Quotezone.co.uk Tradesman Insurance,https://compare100.com/quotezone-tradesman-insurance-review/,,Tax on the premium,"Insurance Premium Tax at the standard 12%, unchanged since 1 June 2017",,,,,,own_review,2026-08-19,false,high,current,
quotezone-tradesman-insurance-review__trade-panel,Tradesman Insurance,quotezone-tradesman-insurance-review,Quotezone.co.uk Tradesman Insurance,https://compare100.com/quotezone-tradesman-insurance-review/,,Trade panel,30+ commercial insurers and brokers shown on the tradesman pages,30,,,,,own_review,2026-08-19,false,high,current,
quotezone-tradesman-insurance-review__what-it-is,Tradesman Insurance,quotezone-tradesman-insurance-review,Quotezone.co.uk Tradesman Insurance,https://compare100.com/quotezone-tradesman-insurance-review/,,What it is,"A quote comparison and introduction service — not an insurer, not a broker giving advice",,,,,,own_review,2026-08-19,false,high,current,
simply-business-tradesman-insurance-review__claims,Tradesman Insurance,simply-business-tradesman-insurance-review,Simply Business Tradesman Insurance Review,https://compare100.com/simply-business-tradesman-insurance-review/,,Claims,"Handled by Sedgwick on the insurer's behalf, 0333 207 0560, 24 hours",,,,,,own_review,2026-09-03,false,high,current,
simply-business-tradesman-insurance-review__complaints,Tradesman Insurance,simply-business-tradesman-insurance-review,Simply Business Tradesman Insurance Review,https://compare100.com/simply-business-tradesman-insurance-review/,,Complaints,"0333 014 6683, then the Financial Ombudsman Service on 0300 123 9123",,,,,,own_review,2026-09-03,false,high,current,
simply-business-tradesman-insurance-review__employers-liability,Tradesman Insurance,simply-business-tradesman-insurance-review,Simply Business Tradesman Insurance Review,https://compare100.com/simply-business-tradesman-insurance-review/,,Employers' liability,"Up to £10,000,000 on both the AXA and Covéa wordings",10000000,,,GBP,,own_review,2026-09-03,false,high,current,
simply-business-tradesman-insurance-review__monthly-payments,Tradesman Insurance,simply-business-tradesman-insurance-review,Simply Business Tradesman Insurance Review,https://compare100.com/simply-business-tradesman-insurance-review/,,Monthly payments,"Credit agreement with Premium Credit Limited; interest charged, rate shown only at checkout",,,,,,own_review,2026-09-03,false,high,current,
simply-business-tradesman-insurance-review__owner,Tradesman Insurance,simply-business-tradesman-insurance-review,Simply Business Tradesman Insurance Review,https://compare100.com/simply-business-tradesman-insurance-review/,,Owner,"Travelers, since 2017 ($490m purchase from Aquiline Capital Partners)",,,,,,own_review,2026-09-03,false,high,current,
simply-business-tradesman-insurance-review__public-liability-limits,Tradesman Insurance,simply-business-tradesman-insurance-review,Simply Business Tradesman Insurance Review,https://compare100.com/simply-business-tradesman-insurance-review/,,Public liability limits,"£1m, £2m, £5m and £10m offered; 85% of customers hold £1m and 15% hold £2m",,,,,,own_review,2026-09-03,false,high,current,
simply-business-tradesman-insurance-review__registered-office,Tradesman Insurance,simply-business-tradesman-insurance-review,Simply Business Tradesman Insurance Review,https://compare100.com/simply-business-tradesman-insurance-review/,,Registered office,"4th Floor Hylo, 105 Bunhill Row, London EC1Y 8LZ",,,,,,own_review,2026-09-03,false,high,current,
